Time (s),Engine RPM,Driveshaft RPM,Vehicle Speed (mph),Longitudinal G,Throttle (%),Gear
2.119999999999977,8147.229629575431,4273.660359406519,79.68922186898467,1.9076778411665696,100.0,2
2.1399999999999766,8233.407196338343,4322.74928427518,80.66608878802512,1.87372236635339,100.0,2
2.159999999999976,8328.750870087379,4351.347339524228,81.46720670922903,1.8700836898489759,100.0,2
2.1799999999999757,8355.590246960115,4401.782018112765,82.36698249077332,1.8362055025980832,100.0,2
2.1999999999999753,8466.504856762658,4442.885080255966,83.22605824860382,1.841472327309567,100.0,2
2.219999999999975,8533.91955389536,4474.331031428467,83.83452796077299,1.8269672615225316,100.0,2
2.2399999999999745,8588.85787250795,4505.758118597948,84.88706287487203,1.7838302250581723,100.0,2
2.259999999999974,8642.398248023315,4547.785262798817,85.57180467126813,1.774819042376332,100.0,2
2.2799999999999736,8737.568049183565,4577.2484379737025,86.05372149351275,1.7445454197310595,100.0,2
2.299999999999973,8793.55420942412,4622.228074942109,86.81010910366885,1.7255144876497712,100.0,2
2.3199999999999728,8873.066729834662,4634.582635804303,87.85965958673516,1.7195442819897928,100.0,2
2.3399999999999723,8934.284629840427,4680.629929910684,88.57727556970896,1.6921273924340081,100.0,2
2.359999999999972,9027.959399619605,4701.586284273769,89.3362299173691,1.6940977117613585,100.0,2
2.3799999999999715,9057.789994373878,4738.562891251027,90.0809816852512,1.6518789065550192,100.0,2
2.399999999999971,9105.644011274173,4793.91937243558,90.84367442170998,1.6466945946667932,100.0,2
2.4199999999999706,9188.265076892743,4822.132184124766,91.66787455204069,1.6176753654716263,100.0,2
2.43999999999997,9248.976771147503,4840.6568394275,92.06617331293306,1.6046590114394907,100.0,2
2.4599999999999698,9328.473437844279,4865.3169725036705,92.7553805193701,1.5722296547687489,100.0,2
2.4799999999999693,9377.048720446086,4884.030004367315,93.45674016258394,1.5562056429665325,100.0,2
2.499999999999969,7606.423679064691,4938.724415473448,94.34815451975871,1.565546242549059,100.0,3
2.5199999999999685,7626.339452041952,5003.760145311707,95.18989633671491,1.5983406601935906,100.0,3
2.539999999999968,7578.6022650221885,5030.1293490998105,95.65433997896199,1.653322046687866,100.0,3
2.5599999999999676,7615.249437584739,5059.776386634735,96.07393151467214,1.6632037213978321,100.0,3
2.579999999999967,7652.903502277696,5096.404485781578,96.91081541998572,1.6256937241300449,100.0,3
2.599999999999967,7709.205496313698,5111.165767950613,97.74991197176634,1.6151278337201658,100.0,3
2.6199999999999664,7737.308461907488,5151.730850391581,98.49088655059721,1.5942516251933523,100.0,3
2.639999999999966,7818.618731196402,5184.850278053544,99.2041912658963,1.5560087302824979,100.0,3
2.6599999999999655,7847.517561476275,5212.80227713872,99.95336567742194,1.543488700365331,100.0,3
2.679999999999965,7868.612825876307,5248.748320937235,100.57417078106899,1.513522170288407,100.0,3
2.6999999999999647,7919.917776203181,5273.805103154455,101.44302694898872,1.5010290938201172,100.0,3
2.7199999999999642,7991.41976003084,5307.987053547743,101.84462226387413,1.4932088500869551,100.0,3
2.739999999999964,8047.604428620596,5328.170412445008,102.47592450426733,1.5113909788652808,100.0,3
2.7599999999999634,8114.630944351508,5371.518372072766,103.33415132626214,1.493624861295324,100.0,3
2.779999999999963,8177.083782201241,5407.874960264331,103.686746477385,1.4826518953994947,100.0,3
2.7999999999999625,8177.818845476132,5417.444298980348,104.62807152501517,1.4916773089154889,100.0,3
2.819999999999962,8198.05626067593,5448.322038231378,105.2353060224643,1.4530072032244903,100.0,3
2.8399999999999617,8222.73672059645,5496.153441788579,105.84590184257976,1.4494437952820118,100.0,3
2.8599999999999612,8310.355941667096,5513.434145413814,106.7516547615539,1.4705182199262488,100.0,3
2.879999999999961,8335.090620347088,5555.5357239005925,107.06245428000494,1.4563412484539804,100.0,3
2.8999999999999604,8386.171749985195,5569.93128181378,108.10423077527068,1.4515174147329395,100.0,3
2.91999999999996,8426.296232600975,5614.106483457477,108.39784304342523,1.429120546964293,100.0,3
2.9399999999999595,8478.190135012455,5632.34296951449,108.87368925945458,1.4356163886514455,100.0,3
2.959999999999959,8543.01430270408,5661.977290447075,109.70644593532361,1.4492552761283042,100.0,3
2.9799999999999587,8569.426818881404,5700.831120446526,110.16227745842973,1.4306916357617316,100.0,3
2.9999999999999583,8606.261971586999,5713.651253613178,110.8357584799827,1.4174735308152582,100.0,3
3.019999999999958,8632.739792288023,5737.080292713932,111.62997697060123,1.4048047932138572,100.0,3
3.0399999999999574,8663.251431657594,5768.918607625463,112.27279175877987,1.398758143871845,100.0,3
3.059999999999957,8726.40958327561,5803.859790887303,112.7123329629706,1.3750078760805104,100.0,3
3.0799999999999566,8775.219747508987,5814.955888527282,113.56700720435116,1.3909670499530054,100.0,3
3.099999999999956,8848.346227726375,5859.365032348657,114.20187608315554,1.3878325403704808,100.0,3
3.1199999999999557,8858.88661792999,5876.527596088193,114.8491175826553,1.3547292946605278,100.0,3
3.1399999999999553,8913.94306855049,5916.389511479809,115.31463576630722,1.3551175069873402,100.0,3
3.159999999999955,8926.677341821856,5914.222187544568,116.03747865277056,1.3415384819297136,100.0,3
3.1799999999999544,8953.450042517446,5953.056099504979,116.14483288967723,1.3349727708372792,100.0,3
3.199999999999954,8995.908793392342,5971.422527773212,116.96945006741026,1.3358027974031144,100.0,3
3.2199999999999536,9037.320615310568,6002.935107477728,117.4723310630583,1.3019182764563073,100.0,3
3.239999999999953,9125.449362875734,6035.936777203494,118.20013911271418,1.3167931312413883,100.0,3
3.2599999999999527,9108.740180070523,6056.683810035289,118.671148158487,1.3063029708946163,100.0,3
3.2799999999999523,9174.637139449556,6080.007729635867,119.30138427661394,1.2845803161358158,100.0,3
3.299999999999952,9178.948474615972,6104.4377851866875,120.17300066000814,1.250817681082847,100.0,3
3.3199999999999514,9247.270502382918,6130.778625281654,120.42459628865817,1.25439457939063,100.0,3
3.339999999999951,9272.045334444278,6144.067313958195,121.06648993079519,1.264585470371761,100.0,3
3.3599999999999506,9295.966461618063,6180.147455676933,121.51818934630668,1.2108989104170331,100.0,3
3.37999999999995,9331.341763227443,6201.898597814797,122.10711632284843,1.2219379883515256,100.0,3
3.3999999999999497,9353.190661767545,6221.524420556543,122.63362768086724,1.2006014560072933,100.0,3
3.4199999999999493,9405.526060456254,6244.489957335884,123.23128461228521,1.2076792036948107,100.0,3
3.439999999999949,7591.810297353866,6275.60526772025,123.87612338159647,1.232882361157528,100.0,4
3.4599999999999485,7577.939096252189,6323.571900223347,124.50327705432551,1.2836730408863186,100.0,4
3.479999999999948,7600.881053157467,6327.228154911146,124.86075811346716,1.2628243916916457,100.0,4
3.4999999999999476,7651.942972299281,6346.179115943465,125.45211955330917,1.255532045897255,100.0,4
3.519999999999947,7701.663292606572,6362.862591102813,125.7316555359763,1.2151403680632011,100.0,4
3.5399999999999467,7699.976198652404,6380.434087885113,126.4229266656694,1.200930231196181,100.0,4
3.5599999999999463,7718.701058030422,6398.44109480643,127.10037313654776,1.16389924652075,100.0,4
3.579999999999946,7754.142270860255,6424.660372114512,127.6084755530822,1.1899450914322558,100.0,4
3.5999999999999455,7800.378395736246,6454.340237877662,128.02903442380318,1.1688849258931864,100.0,4
3.619999999999945,7808.597668911688,6480.636499048515,128.64825777120882,1.1692557876430503,100.0,4
3.6399999999999446,7824.956850770085,6501.366590755512,129.10620651500597,1.1730179952509048,100.0,4
3.659999999999944,7879.898079682986,6517.767552858507,129.72921916656736,1.1559928403517827,100.0,4
3.6799999999999438,7895.260592306508,6553.966895182643,130.1084494785931,1.1722945973494483,100.0,4
3.6999999999999433,7942.671593939824,6575.493643081509,130.5268556350608,1.1780707119019986,100.0,4
3.719999999999943,7945.738294763996,6591.053552994477,131.14504546279773,1.1697184159511396,100.0,4
3.7399999999999425,7947.7389616528735,6609.799416712406,131.16883481154926,1.1492969459581723,100.0,4
3.759999999999942,7972.419268295884,6642.04191696085,132.17890898464054,1.1623484280949914,100.0,4
3.7799999999999416,8053.650003396311,6661.474987750477,132.08636583478741,1.16832788489824,100.0,4
3.799999999999941,8081.663914020673,6670.551378875687,132.88598514670264,1.1391700933053337,100.0,4
3.8199999999999408,8074.009109011851,6703.673002947924,133.7218531987055,1.1442637368416577,100.0,4
3.8399999999999403,8096.844608551645,6728.309749587642,134.23401578158771,1.1608586610338816,100.0,4
3.85999999999994,8156.449147915569,6740.929226780483,134.49504464682246,1.1518961102679648,100.0,4
3.8799999999999395,8136.517774778935,6771.476082016303,135.0683491021396,1.1504365938936445,100.0,4
3.899999999999939,8166.541855287731,6780.067048960016,135.88524247907745,1.1620530346058409,100.0,4
3.9199999999999386,8220.33067984167,6824.0616647108445,136.11030369494893,1.1453040108482473,100.0,4
3.939999999999938,8227.653876986238,6844.94107763422,137.0213514613114,1.1443766560285105,100.0,4
3.959999999999938,8260.491209359001,6854.373788085174,137.18536573640822,1.1618164623960636,100.0,4
3.9799999999999374,8283.16744167963,6880.48848949444,137.7460685320763,1.1288346333466406,100.0,4
3.999999999999937,8317.600155229975,6879.395768157726,138.42497629784378,1.1193031104915903,100.0,4
4.0199999999999365,8362.158228789616,6910.423484393484,138.69806873061242,1.1278998284106811,100.0,4
4.039999999999936,8363.640048068339,6938.228719289604,139.02243339359555,1.1243817709468245,100.0,4
4.059999999999936,8398.67349960706,6952.812877169949,139.64911008954442,1.1111242911230135,100.0,4
4.079999999999935,8375.140583116385,6987.823140764549,140.15143858054972,1.1024961773690616,100.0,4
4.099999999999935,8436.016694621843,7018.712125447,140.4417193680321,1.1323759530687758,100.0,4
4.119999999999934,8446.455145211008,7013.855085295926,141.09615814610925,1.1090315145728056,100.0,4
4.139999999999934,8464.324879470783,7037.011709233462,141.50977067979258,1.094953567842308,100.0,4
4.1599999999999335,8494.958883958063,7065.932081769504,142.24478868346733,1.1079098820108544,100.0,4
4.179999999999933,8529.105920024494,7097.151995221454,142.59478600399913,1.0940341632068862,100.0,4
4.199999999999933,8575.850714231356,7094.607184507771,143.02905088475032,1.089003338793097,100.0,4
4.219999999999932,8559.623750215704,7126.410299548689,143.5358487218509,1.0935901750489043,100.0,4
4.239999999999932,8608.075404854271,7158.929652084371,144.0639923313377,1.071512213416577,100.0,4
4.259999999999931,8622.725911271922,7150.9965518742665,144.60024874837737,1.0844487633319637,100.0,4
4.279999999999931,8649.352296274628,7173.724231847511,144.8334390794918,1.0965709382603066,100.0,4
4.2999999999999305,8697.00284290019,7200.257563188078,145.30130571958347,1.0786490968201667,100.0,4
4.31999999999993,8712.236208530954,7219.067472863892,146.09588412353253,1.0667977566327527,100.0,4
4.33999999999993,8750.115151420232,7249.231541947333,146.3394721087452,1.0620876147870968,100.0,4
4.359999999999929,8746.648440452174,7264.075992465301,146.65845016974498,1.0596799036412876,100.0,4
4.379999999999929,8759.825038223096,7266.968966565004,147.40548232202386,1.056709488925834,100.0,4
4.399999999999928,8791.083369337379,7304.183731464597,147.87432937951993,1.0508657490148745,100.0,4
4.419999999999928,8822.111182759369,7314.226170073537,148.03911873260878,1.0592439151724469,100.0,4
4.439999999999928,8843.432114424659,7347.723627181489,148.7650578325079,1.02822847257339,100.0,4
4.459999999999927,8843.117689940906,7351.085437856836,149.3009086532582,1.0497024195300406,100.0,4
4.479999999999927,8886.52486419357,7369.488790985737,149.70470914949271,1.032848821626563,100.0,4
4.499999999999926,8911.141167362977,7397.2847778370315,150.1993907977096,1.0360191804408685,100.0,4
4.519999999999926,8974.36336206636,7417.332519918747,150.34807573961433,1.0166239376965422,100.0,4
4.539999999999925,8984.727675178547,7432.987577261653,151.06059224560659,1.036863705633725,100.0,4
4.559999999999925,8957.362695888369,7433.992874348063,151.4158781431434,1.031756166486426,100.0,4
4.579999999999925,8989.2068140516,7469.758885877564,151.83731914343636,1.0246563815577854,100.0,4
4.599999999999924,8989.165651975249,7474.716578090186,152.48672082429366,0.9943727825851337,100.0,4
4.619999999999924,9025.689957212599,7502.1500404530825,153.02181480028736,1.011792872541204,100.0,4
4.639999999999923,9062.666811397332,7506.028717920448,153.5102361373848,1.0015897589448417,100.0,4
4.659999999999923,9099.207126119627,7538.017589915768,153.87685827425875,0.9755942150524046,100.0,4
4.6799999999999224,9084.748426522161,7544.901736987276,154.09916171745454,0.985574816203943,100.0,4
4.699999999999922,9106.323466227788,7557.881437861834,154.6019712343071,0.9836979870225666,100.0,4
4.719999999999922,9099.515044458687,7590.509902886332,155.0948663804613,0.9785794137763522,100.0,4
4.739999999999921,9155.4312105569,7603.492914744719,155.42480521066867,0.9661594766229399,100.0,4
4.759999999999921,9160.131262348874,7613.991507104749,155.8502761790403,0.961541144426213,100.0,4
4.77999999999992,9190.49787713778,7647.754672185238,156.37576311481288,0.9677186247754516,100.0,4
4.79999999999992,9204.881431967233,7649.749121575525,156.66238261073636,0.9596574093008096,100.0,4
4.8199999999999195,9239.470584883798,7670.548454071337,156.97851925904774,0.9132000460684758,100.0,4
4.839999999999919,9229.669050745797,7689.160074007572,157.43988678706282,0.9324990548227161,100.0,4
4.859999999999919,9254.71961676369,7698.500865738066,158.00838893250545,0.9273599358754089,100.0,4
4.879999999999918,9339.113444541317,7723.545813890366,158.3220842979289,0.9048867429851122,100.0,4
4.899999999999918,9297.121363567103,7731.700981845222,158.7781216637105,0.9168284876290186,100.0,4
4.919999999999917,9319.910091517022,7748.742278489673,159.23021270299023,0.9219296579171985,100.0,4
4.939999999999917,9391.924994641991,7778.879686214881,159.47327429343474,0.8922069480819236,100.0,4
4.9599999999999165,9430.212871093936,7775.47483187174,160.03995914421182,0.900140963107878,100.0,4
4.979999999999916,9375.74906793701,7780.197481170513,160.3776235096906,0.8813955174026519,100.0,4
4.999999999999916,7847.737263494082,7835.960946872711,160.5336696859362,0.9074594488456004,100.0,5
5.019999999999915,7877.732484128526,7860.618213473043,161.33368954877284,0.9276861484973745,100.0,5
5.039999999999915,7919.931363143853,7854.143110363011,161.4402069993037,0.9063952034527124,100.0,5
5.059999999999914,7888.248286844786,7859.018955293061,161.6645511217043,0.9153534277698923,100.0,5
5.079999999999914,7918.760160286338,7889.124854797301,162.15307811597035,0.8909312550136395,100.0,5
5.0999999999999135,7954.297259597423,7906.380717624693,162.55322038740889,0.9271803442985441,100.0,5
5.119999999999913,7965.227604368915,7924.179628224528,163.11026958595286,0.9134990128281565,100.0,5
5.139999999999913,7967.694282816499,7933.787210503909,163.45695706894983,0.9045643849322745,100.0,5
5.159999999999912,7989.08623582409,7964.292912631225,163.84262622354814,0.9110633070924491,100.0,5
5.179999999999912,7983.74359605178,7980.781438088384,164.3807486869536,0.8901296584853735,100.0,5
5.199999999999911,8020.964017851538,7981.322788152085,164.73270137307102,0.9142455119603541,100.0,5
5.219999999999911,8037.174411956642,8015.523241957944,165.12227167473804,0.8973987667821262,100.0,5
5.2399999999999105,8062.820809674263,8042.95708907966,165.52870406151777,0.8968239666840354,100.0,5
5.25999999999991,8065.272501496913,8044.471690065527,165.9512394674704,0.8921816628773355,100.0,5
5.27999999999991,8100.33716385159,8056.912425043867,165.93344318729365,0.8895327008191565,100.0,5
5.299999999999909,8126.6140360109775,8074.944802263048,166.5850180594641,0.9005342853505912,100.0,5
5.319999999999909,8127.673322700486,8097.427626648152,166.70193379394198,0.8944023116561979,100.0,5
5.339999999999908,8147.652575426031,8095.040045557182,167.42289287667285,0.896623619993515,100.0,5
5.359999999999908,8158.67820073886,8126.535648016706,167.80454775421953,0.8882882515694314,100.0,5
5.3799999999999075,8174.078602782324,8138.387327952782,168.34907470357518,0.8917853548466017,100.0,5
5.399999999999907,8177.400107154316,8172.539723368675,168.75663862633778,0.8807490608323444,100.0,5
5.419999999999907,8212.351657709276,8172.565543427523,168.9944078371117,0.9055260272973467,100.0,5
5.439999999999906,8221.12590339511,8203.459696672377,169.27368807482276,0.8658474711358578,100.0,5
5.459999999999906,8276.732233953708,8197.40035767766,169.80552261326724,0.8924410583884084,100.0,5
5.479999999999905,8283.5097234731,8226.99820802421,170.036825546343,0.891822451463934,100.0,5
5.499999999999905,8278.106782838115,8240.763912162221,170.49820335277906,0.8675268370807461,100.0,5
5.5199999999999045,8273.326955024966,8247.09342361018,171.0277837853757,0.8961857032386733,100.0,5
5.539999999999904,8282.886951647703,8271.25020292447,171.17670660151978,0.8817033168664486,100.0,5
5.559999999999904,8340.147552775186,8295.264871431293,171.76079581905603,0.8793263273794073,100.0,5
5.579999999999903,8339.181570600054,8298.656762528462,172.1201935264153,0.8677726504116218,100.0,5
5.599999999999903,8358.788486608,8303.342690586474,172.25307620117346,0.8632085182671866,100.0,5
5.619999999999902,8334.386124113333,8332.318333920919,172.9191678299966,0.8611857966970796,100.0,5
5.639999999999902,8398.074504150918,8340.76927209711,173.25373916757817,0.8650949451753328,100.0,5
5.6599999999999016,8405.101515102137,8360.729349198138,173.5392000100562,0.8731218022043377,100.0,5
5.679999999999901,8392.425154560478,8378.24461545202,173.78361051903127,0.8588538262672336,100.0,5
5.699999999999901,8419.366258539178,8380.631380950439,174.14222159469475,0.8458673367759253,100.0,5
5.7199999999999,8447.991470887478,8396.680869947848,174.5626966255677,0.861177378193504,100.0,5
5.7399999999999,8459.53009292755,8428.74268065745,175.09608321420887,0.860106098039666,100.0,5
5.759999999999899,8468.618224731359,8435.935089151582,175.2418072411409,0.85541272152389,100.0,5
5.779999999999899,8487.256829619377,8434.780470011015,175.8203481433709,0.8543026092275102,100.0,5
5.799999999999899,8499.777243288267,8476.709863942258,175.93714592326336,0.8421296980061257,100.0,5
5.819999999999898,8522.179953024523,8487.670818407412,176.46058482832913,0.8334703454731954,100.0,5
